1.5	0.197629
1.55	0.228259
1.6	0.260211
1.65	0.299049
1.7	0.340315
1.75	0.389301
1.8	0.43508
1.85	0.495969
1.9	0.556393
1.95	0.634457
2	0.716969
2.05	0.830318
2.1	0.939039
2.15	1.19372
2.2	1.47639
2.25	1.99262
2.3	2.06268
2.35	1.48493
2.4	1.14673
2.45	0.970192
2.5	0.854977
2.55	0.785851
2.6	0.701145
2.65	0.645884
2.7	0.596778
2.75	0.550181
2.8	0.511262
2.85	0.481559
2.9	0.451984
2.95	0.427468
3	0.403399
3.05	0.381433
3.1	0.359
3.15	0.341924
3.2	0.322687
3.25	0.312872
3.3	0.295054
3.35	0.283244
3.4	0.266367
3.45	0.257689
3.5	0.249538
1.5	0.197394
1.55	0.22911
1.6	0.264425
1.65	0.30403
1.7	0.342901
1.75	0.386745
1.8	0.444939
1.85	0.498335
1.9	0.564134
1.95	0.637346
2	0.730469
2.05	0.824012
2.1	0.969136
2.15	1.12275
2.2	1.40088
2.25	1.80409
2.3	2.14281
2.35	1.36704
2.4	1.16029
2.45	0.993399
2.5	0.857366
2.55	0.781667
2.6	0.708839
2.65	0.643347
2.7	0.598037
2.75	0.549635
2.8	0.51519
2.85	0.481069
2.9	0.450548
2.95	0.428755
3	0.396949
3.05	0.378056
3.1	0.356021
3.15	0.345152
3.2	0.322614
3.25	0.309063
3.3	0.297439
3.35	0.282398
3.4	0.269929
3.45	0.258758
3.5	0.2495
1.5	0.197644
1.55	0.229
1.6	0.260512
1.65	0.298584
1.7	0.338184
1.75	0.383639
1.8	0.431269
1.85	0.496983
1.9	0.559088
1.95	0.633545
2	0.734433
2.05	0.837853
2.1	0.973157
2.15	1.16031
2.2	1.37552
2.25	2.02364
2.3	2.18226
2.35	1.34665
2.4	1.16076
2.45	0.970664
2.5	0.855387
2.55	0.771749
2.6	0.715534
2.65	0.633002
2.7	0.592822
2.75	0.552168
2.8	0.517932
2.85	0.477443
2.9	0.450662
2.95	0.432475
3	0.395904
3.05	0.380053
3.1	0.361904
3.15	0.33935
3.2	0.323025
3.25	0.308629
3.3	0.29868
3.35	0.280649
3.4	0.268984
3.45	0.258313
3.5	0.246583
1.5	0.197369
1.55	0.226584
1.6	0.260639
1.65	0.29841
1.7	0.340283
1.75	0.384786
1.8	0.436087
1.85	0.491138
1.9	0.564511
1.95	0.640421
2	0.733589
2.05	0.822963
2.1	0.970974
2.15	1.14369
2.2	1.35487
2.25	2.12975
2.3	2.10646
2.35	1.43477
2.4	1.10337
2.45	0.97909
2.5	0.856619
2.55	0.773776
2.6	0.694282
2.65	0.650633
2.7	0.587402
2.75	0.551246
2.8	0.510502
2.85	0.488425
2.9	0.456729
2.95	0.428384
3	0.39901
3.05	0.376813
3.1	0.360658
3.15	0.345788
3.2	0.329141
3.25	0.308379
3.3	0.293416
3.35	0.282625
3.4	0.271987
3.45	0.258687
3.5	0.24953
1.5	0.198153
1.55	0.226564
1.6	0.263949
1.65	0.303789
1.7	0.34454
1.75	0.389451
1.8	0.440154
1.85	0.496124
1.9	0.566439
1.95	0.628713
2	0.729132
2.05	0.83664
2.1	0.960074
2.15	1.13482
2.2	1.43694
2.25	2.10314
2.3	2.18142
2.35	1.43138
2.4	1.15315
2.45	0.976801
2.5	0.84394
2.55	0.75655
2.6	0.704588
2.65	0.650493
2.7	0.592699
2.75	0.554094
2.8	0.515501
2.85	0.478845
2.9	0.454742
2.95	0.420196
3	0.399463
3.05	0.382864
3.1	0.358783
3.15	0.33722
3.2	0.324612
3.25	0.311521
3.3	0.292219
3.35	0.281963
3.4	0.269426
3.45	0.257699
3.5	0.2502
1.5	0.197
1.55	0.229086
1.6	0.26359
1.65	0.301162
1.7	0.337591
1.75	0.392892
1.8	0.437406
1.85	0.49076
1.9	0.560398
1.95	0.625042
2	0.726024
2.05	0.829593
2.1	0.96976
2.15	1.13516
2.2	1.48177
2.25	2.11133
2.3	2.017
2.35	1.44508
2.4	1.10203
2.45	0.964642
2.5	0.8492
2.55	0.768851
2.6	0.697087
2.65	0.640068
2.7	0.590737
2.75	0.554206
2.8	0.50912
2.85	0.476398
2.9	0.455263
2.95	0.424506
3	0.399503
3.05	0.381902
3.1	0.360295
3.15	0.33857
3.2	0.324964
3.25	0.309314
3.3	0.296503
3.35	0.281493
3.4	0.27188
3.45	0.258874
3.5	0.246983
1.5	0.198154
