1.5	0.0271656
1.55	0.0347293
1.6	0.0425213
1.65	0.054694
1.7	0.0682191
1.75	0.0886292
1.8	0.116204
1.85	0.139265
1.9	0.19783
1.95	0.2987
2	0.357546
2.05	0.656395
2.1	1.17592
2.15	1.59161
2.2	2.24017
2.25	3.46731
2.3	4.5101
2.35	5.71724
2.4	6.04569
2.45	5.75811
2.5	5.19816
2.55	4.47318
2.6	3.85295
2.65	3.35049
2.7	2.78842
2.75	2.41373
2.8	2.1351
2.85	1.84917
2.9	1.67721
2.95	1.53292
3	1.31875
3.05	1.22562
3.1	1.12767
3.15	1.0119
3.2	0.96403
3.25	0.871269
3.3	0.804452
3.35	0.749687
3.4	0.703816
3.45	0.657927
3.5	0.631217
1.5	0.026923
1.55	0.0353496
1.6	0.045718
1.65	0.0558921
1.7	0.0721092
1.75	0.0909596
1.8	0.10994
1.85	0.155196
1.9	0.207375
1.95	0.234013
2	0.433459
2.05	0.648951
2.1	1.03973
2.15	1.54046
2.2	2.45097
2.25	3.74901
2.3	4.40452
2.35	5.9444
2.4	6.2753
2.45	5.84101
2.5	5.16698
2.55	4.53961
2.6	3.89444
2.65	3.28595
2.7	2.84865
2.75	2.41303
2.8	2.10126
2.85	1.83305
2.9	1.708
2.95	1.44903
3	1.35191
3.05	1.2196
3.1	1.1353
3.15	1.02733
3.2	0.912701
3.25	0.876475
3.3	0.821042
3.35	0.754531
3.4	0.697507
3.45	0.673799
3.5	0.614924
1.5	0.0265953
1.55	0.0338636
1.6	0.0428405
1.65	0.0543673
1.7	0.071121
1.75	0.0895775
1.8	0.110987
1.85	0.146925
1.9	0.191187
1.95	0.291046
2	0.458616
2.05	0.558215
2.1	0.935809
2.15	1.2951
2.2	2.67836
2.25	3.60792
2.3	5.33819
2.35	5.85437
2.4	5.98205
2.45	5.80025
2.5	5.20633
2.55	4.70698
2.6	3.9031
2.65	3.3415
2.7	2.81013
2.75	2.47597
2.8	2.1123
2.85	1.89549
2.9	1.69455
2.95	1.47274
3	1.32152
3.05	1.2025
3.1	1.09504
3.15	1.01102
3.2	0.932021
3.25	0.855356
3.3	0.814099
3.35	0.741398
3.4	0.694133
3.45	0.669276
3.5	0.611318
1.5	0.0270538
1.55	0.0348231
1.6	0.0424937
1.65	0.0540104
1.7	0.0704252
1.75	0.083819
1.8	0.116107
1.85	0.166572
1.9	0.189424
1.95	0.276693
2	0.419999
2.05	0.676775
2.1	0.926885
2.15	1.49595
2.2	2.40273
2.25	3.51578
2.3	4.96586
2.35	5.80505
2.4	5.99616
2.45	5.68389
2.5	5.23611
2.55	4.57951
2.6	3.88087
2.65	3.23449
2.7	2.78523
2.75	2.44449
2.8	2.0831
2.85	1.89074
2.9	1.66422
2.95	1.49381
3	1.34451
3.05	1.2119
3.1	1.12382
3.15	1.00842
3.2	0.944806
3.25	0.862014
3.3	0.798927
3.35	0.762135
3.4	0.695202
3.45	0.663138
3.5	0.631349
1.5	0.0270106
1.55	0.0341376
1.6	0.0442527
1.65	0.0563095
1.7	0.0723664
1.75	0.0879278
1.8	0.111718
1.85	0.156591
1.9	0.196847
1.95	0.255176
2	0.458435
2.05	0.479792
2.1	0.858354
2.15	1.73105
2.2	2.6292
2.25	3.46045
2.3	4.74618
2.35	5.63279
2.4	5.94425
2.45	5.88551
2.5	5.24125
2.55	4.46914
2.6	3.99121
2.65	3.28532
2.7	2.84466
2.75	2.45676
2.8	2.14427
2.85	1.87654
2.9	1.6673
2.95	1.53024
3	1.39121
3.05	1.20289
3.1	1.09644
3.15	1.04341
3.2	0.935397
3.25	0.877176
3.3	0.795656
3.35	0.765756
3.4	0.707606
3.45	0.661326
3.5	0.625694
1.5	0.0273509
1.55	0.0334996
1.6	0.0439426
1.5	0.0266822
1.55	0.0336472
1.6	0.0434483
1.65	0.0540403
1.7	0.0696257
1.75	0.0865278
1.8	0.10994
1.85	0.141018
1.9	0.197566
1.95	0.267486
2	0.364619
2.05	0.633799
2.1	0.902423
2.15	1.39054
2.2	2.28272
2.25	3.44656
2.3	5.01305
2.35	5.5737
2.4	6.2487
2.45	5.76547
2.5	5.15336
2.55	4.53395
2.6	3.93473
2.65	3.22838
2.7	2.86029
2.75	2.44817
2.8	2.08549
2.85	1.86264
2.9	1.64721
2.95	1.48719
3	1.38565
3.05	1.19376
3.1	1.08974
3.15	1.00609
3.2	0.955765
3.25	0.872994
3.3	0.80529
3.35	0.745651
3.4	0.71458
3.45	0.675266
3.5	0.623419
1.5	0.0269242
1.55	0.0344016
1.6	0.0449581
1.65	0.0573028
1.7	0.0719243
1.75	0.08869
1.8	0.114511
1.85	0.155068
1.9	0.19963
1.95	0.243654
2	0.396178
2.05	0.566698
2.1	1.05322
2.15	1.36081
2.2	2.2839
2.25	3.55938
2.3	4.95379
2.35	5.67284
2.4	6.10372
2.45	5.942
2.5	5.22249
2.55	4.44759
2.6	3.87693
2.65	3.31686
2.7	2.74209
2.75	2.44119
2.8	2.07805
2.85	1.90267
2.9	1.68117
2.95	1.48067
3	1.31153
3.05	1.21341
3.1	1.10153
3.15	1.02327
3.2	0.941136
3.25	0.851336
3.3	0.808663
3.35	0.741273
3.4	0.705789
3.45	0.66028
3.5	0.622364
