1.5	0.986545
1.55	0.983432
1.6	0.979615
1.65	0.975263
1.7	0.9702
1.75	0.964099
1.8	0.956802
1.85	0.948451
1.9	0.938547
1.95	0.926288
2	0.910678
2.05	0.893275
2.1	0.865628
2.15	0.832084
2.2	0.78828
2.25	0.698563
2.3	0.567061
2.35	0.437469
2.4	0.33106
2.45	0.252032
2.5	0.200807
2.55	0.168776
2.6	0.153333
2.65	0.1365
2.7	0.124735
2.75	0.112467
2.8	0.104929
2.85	0.100407
2.9	0.0932808
2.95	0.0883272
3	0.0842791
3.05	0.0814087
3.1	0.0789447
3.15	0.0750896
3.2	0.0734057
3.25	0.0705125
3.3	0.0683124
3.35	0.0669716
3.4	0.0646367
3.45	0.0630894
3.5	0.0612387
1.5	0.986471
1.55	0.981598
1.6	0.981416
1.65	0.975332
1.7	0.970068
1.75	0.963907
1.8	0.955161
1.85	0.948596
1.9	0.940179
1.95	0.926042
2	0.91132
2.05	0.891682
2.1	0.86778
2.15	0.837361
2.2	0.773812
2.25	0.707918
2.3	0.56555
2.35	0.419568
2.4	0.323312
2.45	0.232793
2.5	0.198296
2.55	0.167995
2.6	0.150788
2.65	0.136538
2.7	0.124307
2.75	0.11349
2.8	0.108136
2.85	0.0992366
2.9	0.0946247
2.95	0.0888678
3	0.0852044
3.05	0.0815322
3.1	0.0788365
3.15	0.0757655
3.2	0.0734464
3.25	0.0708372
3.3	0.0681948
3.35	0.0666105
3.4	0.064988
3.45	0.063725
3.5	0.062355
1.5	0.986523
1.55	0.983412
1.6	0.979641
1.65	0.975193
1.7	0.970031
1.75	0.964057
1.8	0.956886
1.85	0.948313
1.9	0.938386
1.95	0.926647
2	0.911975
2.05	0.893033
2.1	0.867434
2.15	0.833383
2.2	0.788696
2.25	0.699028
2.3	0.548557
2.35	0.418966
2.4	0.315999
2.45	0.24422
2.5	0.199029
2.55	0.167027
2.6	0.156035
2.65	0.136057
2.7	0.124754
2.75	0.113893
2.8	0.106067
2.85	0.0985653
2.9	0.0949427
2.95	0.0882001
3	0.0847829
3.05	0.0813752
3.1	0.079786
3.15	0.0758156
3.2	0.0725855
3.25	0.0704155
3.3	0.0683491
3.35	0.0663087
3.4	0.0645688
3.45	0.0635883
3.5	0.0613163
1.5	0.986513
1.55	0.983326
1.6	0.979546
1.65	0.975094
1.7	0.970134
1.75	0.963946
1.8	0.957105
1.85	0.948369
1.9	0.938145
1.95	0.926495
2	0.911725
2.05	0.892357
2.1	0.870181
2.15	0.832106
2.2	0.793231
2.25	0.70363
2.3	0.584453
2.35	0.440335
2.4	0.313936
2.45	0.246426
2.5	0.200272
2.55	0.171818
2.6	0.153453
2.65	0.135354
2.7	0.123528
2.75	0.11315
2.8	0.107294
2.85	0.0996506
2.9	0.0937951
2.95	0.0884407
3	0.0851136
3.05	0.0816021
3.1	0.0773831
3.15	0.0750636
3.2	0.0723921
3.25	0.0714813
3.3	0.0687766
3.35	0.0665458
3.4	0.0646522
3.45	0.0638574
3.5	0.0622467
1.5	0.986491
1.55	0.984115
1.6	0.979586
1.65	0.97526
1.7	0.970115
1.75	0.963363
1.8	0.957511
1.85	0.949177
1.9	0.937465
1.95	0.924967
2	0.911415
2.05	0.892361
2.1	0.869534
2.15	0.837899
2.2	0.793442
2.25	0.706686
2.3	0.561516
2.35	0.436984
2.4	0.323971
2.45	0.243608
2.5	0.19346
2.55	0.174137
2.6	0.151271
2.65	0.136383
2.7	0.125124
2.75	0.116523
2.8	0.105539
2.85	0.0984817
2.9	0.0946964
2.95	0.088285
3	0.0844308
3.05	0.0808967
3.1	0.0782783
3.15	0.0761543
3.2	0.0729704
3.25	0.0707724
3.3	0.0680021
3.35	0.0668975
3.4	0.0646397
3.45	0.0635524
3.5	0.0614528
1.5	0.986512
1.55	0.983355
1.6	0.979624
1.65	0.975194
1.7	0.970069
1.75	0.963925
1.8	0.956984
1.85	0.948547
1.9	0.938311
1.95	0.926566
2	0.911265
2.05	0.893277
2.1	0.869569
2.15	0.834889
2.2	0.779081
2.25	0.707427
2.3	0.555152
2.35	0.421818
2.4	0.318919
2.45	0.247911
2.5	0.201192
2.55	0.169165
2.6	0.146999
2.65	0.136638
2.7	0.123585
2.75	0.116521
2.8	0.106711
2.85	0.10055
2.9	0.0937816
2.95	0.088164
3	0.085856
3.05	0.0813526
3.1	0.0782095
3.15	0.074788
3.2	0.0720538
3.25	0.0701817
3.3	0.068379
3.35	0.0666175
3.4	0.0650738
3.45	0.0634752
3.5	0.061825
1.5	0.986478
1.55	0.983359
1.6	0.979606
1.65	0.97525
1.7	0.970134
1.75	0.963884
1.8	0.95753
1.85	0.947685
1.9	0.938563
1.95	0.927536
2	0.910921
2.05	0.893481
2.1	0.867193
2.15	0.837457
2.2	0.787264
2.25	0.690836
2.3	0.587522
2.35	0.41182
2.4	0.324878
2.45	0.248472
2.5	0.197261
2.55	0.17083
2.6	0.149011
2.65	0.134338
2.7	0.125585
2.75	0.113305
2.8	0.106605
2.85	0.0981454
2.9	0.0944678
2.95	0.0906497
3	0.0858984
3.05	0.0818611
3.1	0.0787786
3.15	0.0745555
3.2	0.0729574
3.25	0.0706127
3.3	0.0676874
3.35	0.0666132
3.4	0.064764
3.45	0.06316
3.5	0.0615937
