1.3	0.0101987
1.31	0.0105945
1.32	0.0113584
1.33	0.0118247
1.34	0.0120789
1.35	0.0131217
1.36	0.0134242
1.37	0.0137609
1.38	0.0150679
1.39	0.0158907
1.4	0.0175701
1.41	0.016947
1.42	0.0183431
1.43	0.0198431
1.44	0.0198954
1.45	0.0219222
1.46	0.0225186
1.47	0.0234315
1.48	0.0240898
1.49	0.0257509
1.5	0.0259842
1.51	0.0283118
1.52	0.0298715
1.53	0.0307969
1.54	0.0327807
1.55	0.0340919
1.56	0.035131
1.57	0.0375151
1.58	0.0392508
1.59	0.0404317
1.6	0.0428569
1.61	0.0450881
1.62	0.0480249
1.63	0.0479591
1.64	0.0516367
1.65	0.0532955
1.66	0.0554458
1.67	0.0608601
1.68	0.0624399
1.69	0.0672872
1.7	0.071183
1.71	0.0711778
1.72	0.0764889
1.73	0.0789098
1.74	0.0876267
1.75	0.0880579
1.76	0.094121
1.77	0.0924834
1.78	0.103255
1.79	0.105679
1.8	0.11201
1.81	0.118136
1.82	0.131061
1.83	0.131959
1.84	0.145091
1.85	0.160598
1.86	0.159
1.87	0.170228
1.88	0.184442
1.89	0.197562
1.9	0.191244
1.91	0.208844
1.92	0.228606
1.93	0.225602
1.94	0.270451
1.95	0.26682
1.96	0.276542
1.97	0.298005
1.98	0.315389
1.99	0.348881
2	0.377687
2.01	0.441155
2.02	0.403774
2.03	0.500464
2.04	0.520572
2.05	0.527854
2.06	0.692557
2.07	0.633722
2.08	0.694738
2.09	0.829146
2.1	0.832512
2.11	0.977754
2.12	1.00903
2.13	1.59774
2.14	1.5351
2.15	1.70068
2.16	1.74085
2.17	2.80455
2.18	2.50477
2.19	2.57168
2.2	3.69132
2.21	3.76615
2.22	9.32568
2.23	24.302
2.24	14.5558
2.25	16.337
2.26	29.6041
2.27	109.8
2.28	81.8661
2.29	64.0152
2.3	160.932
2.31	102.555
2.32	133.873
2.33	101.539
2.34	53.1435
2.35	34.4958
2.36	84.7937
2.37	36.5972
2.38	34.4725
2.39	29.418
2.4	25.298
2.41	22.4548
2.42	17.9074
2.43	20.3264
2.44	19.6856
2.45	15.8697
2.46	11.0953
2.47	11.482
2.48	13.9569
2.49	11.369
2.5	6.93856
2.51	6.16355
2.52	7.88619
2.53	5.73406
2.54	4.98701
2.55	7.87914
2.56	5.4277
2.57	5.68828
2.58	4.05384
2.59	4.11382
2.6	5.13888
2.61	4.47614
2.62	4.18487
2.63	5.41223
2.64	4.75638
2.65	3.7646
2.66	3.2514
2.67	3.68371
2.68	3.43055
2.69	3.67892
2.7	3.18104
2.71	3.32043
2.72	2.9124
2.73	2.84171
2.74	2.88932
2.75	2.89184
2.76	2.47251
2.77	2.9461
2.78	2.75163
2.79	2.24446
2.8	2.17868
2.81	2.161
2.82	1.90943
2.83	2.14991
2.84	2.42388
2.85	2.13506
2.86	2.00632
2.87	1.88261
2.88	1.68199
2.89	1.72629
2.9	1.61387
2.91	1.61988
2.92	1.7075
2.93	1.59992
2.94	1.58387
2.95	1.56886
2.96	1.48724
2.97	1.54638
2.98	1.4376
2.99	1.40559
3	1.52033
3.01	1.46841
3.02	1.40443
3.03	1.34065
3.04	1.25826
3.05	1.30802
3.06	1.32586
3.07	1.13043
3.08	1.1823
3.09	1.20048
3.1	1.17425
3.11	1.12859
3.12	1.16724
3.13	1.00228
3.14	1.02898
3.15	1.08103
3.16	1.00189
3.17	1.00156
3.18	0.970945
3.19	0.988047
3.2	0.995711
3.21	1.00468
3.22	0.92747
3.23	0.956923
3.24	0.951307
3.25	0.851263
3.26	0.888497
3.27	0.836458
3.28	0.854738
3.29	0.826713
3.3	0.84625
3.31	0.825201
3.32	0.82579
