1.3	-1.98019
1.31	-1.97926
1.32	-1.97814
1.33	-1.97695
1.34	-1.97596
1.35	-1.97467
1.36	-1.97357
1.37	-1.97222
1.38	-1.97096
1.39	-1.96946
1.4	-1.96798
1.41	-1.9666
1.42	-1.96522
1.43	-1.96352
1.44	-1.96189
1.45	-1.96028
1.46	-1.95853
1.47	-1.95691
1.48	-1.955
1.49	-1.95303
1.5	-1.95112
1.51	-1.94914
1.52	-1.94704
1.53	-1.94501
1.54	-1.94262
1.55	-1.94044
1.56	-1.93807
1.57	-1.93584
1.58	-1.93331
1.59	-1.93092
1.6	-1.92827
1.61	-1.92581
1.62	-1.92299
1.63	-1.92
1.64	-1.91724
1.65	-1.91421
1.66	-1.91105
1.67	-1.90806
1.68	-1.90478
1.69	-1.90172
1.7	-1.89823
1.71	-1.89477
1.72	-1.89146
1.73	-1.88751
1.74	-1.88366
1.75	-1.87978
1.76	-1.87593
1.77	-1.87241
1.78	-1.868
1.79	-1.86371
1.8	-1.85912
1.81	-1.85491
1.82	-1.85024
1.83	-1.84578
1.84	-1.84073
1.85	-1.83549
1.86	-1.83108
1.87	-1.82585
1.88	-1.82032
1.89	-1.81537
1.9	-1.80988
1.91	-1.80398
1.92	-1.79806
1.93	-1.79195
1.94	-1.78596
1.95	-1.77928
1.96	-1.77318
1.97	-1.76609
1.98	-1.75942
1.99	-1.75246
2	-1.74561
2.01	-1.73818
2.02	-1.7305
2.03	-1.72311
2.04	-1.71582
2.05	-1.70695
2.06	-1.69845
2.07	-1.68989
2.08	-1.68145
2.09	-1.67223
2.1	-1.66289
2.11	-1.65275
2.12	-1.64298
2.13	-1.63154
2.14	-1.62013
2.15	-1.61039
2.16	-1.599
2.17	-1.58512
2.18	-1.57492
2.19	-1.56123
2.2	-1.54847
2.21	-1.53438
2.22	-1.51651
2.23	-1.49246
2.24	-1.47892
2.25	-1.46313
2.26	-1.44297
2.27	-1.40319
2.28	-1.39579
2.29	-1.38055
2.3	-1.34775
2.31	-1.32224
2.32	-1.31208
2.33	-1.29982
2.34	-1.28002
2.35	-1.26288
2.36	-1.25549
2.37	-1.24177
2.38	-1.22679
2.39	-1.21605
2.4	-1.20383
2.41	-1.19412
2.42	-1.18071
2.43	-1.17394
2.44	-1.16124
2.45	-1.15338
2.46	-1.14127
2.47	-1.13208
2.48	-1.12406
2.49	-1.116
2.5	-1.10522
2.51	-1.09731
2.52	-1.08883
2.53	-1.08089
2.54	-1.07167
2.55	-1.065
2.56	-1.05685
2.57	-1.05038
2.58	-1.04198
2.59	-1.03467
2.6	-1.02884
2.61	-1.02053
2.62	-1.01442
2.63	-1.0072
2.64	-0.999831
2.65	-0.994845
2.66	-0.987727
2.67	-0.982211
2.68	-0.976202
2.69	-0.969093
2.7	-0.963288
2.71	-0.957629
2.72	-0.951658
2.73	-0.945572
2.74	-0.940601
2.75	-0.935707
2.76	-0.929396
2.77	-0.924274
2.78	-0.918408
2.79	-0.912943
2.8	-0.907903
2.81	-0.903333
2.82	-0.897445
2.83	-0.89283
2.84	-0.887897
2.85	-0.883706
2.86	-0.877991
2.87	-0.873211
2.88	-0.86904
2.89	-0.864091
2.9	-0.859801
2.91	-0.855556
2.92	-0.851134
2.93	-0.846305
2.94	-0.841734
2.95	-0.8378
2.96	-0.833394
2.97	-0.829402
